업태별,시도별,시군구별,(사업자수) 당월①,(사업자수)전월②,증감율(①/②),(사업자수)전년동월③,증감율(①/③)
주유소,전라남도,곡성군,19,19,100.00%,19,100.00%
주유소,전라남도,구례군,18,18,100.00%,19,94.74%
주유소,전라남도,고흥군,37,38,97.37%,39,94.87%
주유소,전라남도,보성군,31,31,100.00%,33,93.94%
주유소,전라남도,화순군,32,32,100.00%,34,94.12%
주유소,전라남도,장흥군,20,20,100.00%,22,90.91%
주유소,전라남도,강진군,21,21,100.00%,21,100.00%
주유소,전라남도,해남군,40,40,100.00%,42,95.24%
주유소,전라남도,영암군,52,51,101.96%,54,96.30%
주유소,전라남도,무안군,35,35,100.00%,39,89.74%
주유소,전라남도,함평군,22,23,95.65%,23,95.65%
주유소,전라남도,영광군,32,32,100.00%,35,91.43%
주유소,전라남도,장성군,32,32,100.00%,32,100.00%
주유소,전라남도,완도군,23,23,100.00%,23,100.00%
주유소,전라남도,진도군,18,18,100.00%,18,100.00%
주유소,전라남도,신안군,11,11,100.00%,11,100.00%
주유소,대구광역시,중구,7,7,100.00%,7,100.00%
주유소,대구광역시,동구,53,53,100.00%,54,98.15%
주유소,대구광역시,서구,38,38,100.00%,42,90.48%
주유소,대구광역시,남구,27,27,100.00%,28,96.43%
주유소,대구광역시,북구,54,55,98.18%,54,100.00%
주유소,대구광역시,수성구,48,47,102.13%,49,97.96%
주유소,대구광역시,달서구,48,47,102.13%,50,96.00%
주유소,대구광역시,달성군,54,54,100.00%,57,94.74%
주유소,경상북도,포항시 남구,73,72,101.39%,72,101.39%
주유소,경상북도,포항시 북구,69,70,98.57%,76,90.79%
주유소,경상북도,경주시,152,149,102.01%,152,100.00%
주유소,경상북도,김천시,82,82,100.00%,78,105.13%
주유소,경상북도,안동시,61,61,100.00%,59,103.39%
주유소,경상북도,구미시,98,99,98.99%,102,96.08%
주유소,경상북도,영주시,46,46,100.00%,46,100.00%
주유소,경상북도,영천시,86,85,101.18%,90,95.56%
주유소,경상북도,상주시,58,59,98.31%,62,93.55%
주유소,경상북도,문경시,39,39,100.00%,39,100.00%
주유소,경상북도,경산시,92,93,98.92%,93,98.92%
주유소,경상북도,군위군,25,25,100.00%,28,89.29%
주유소,경상북도,의성군,31,31,100.00%,32,96.88%
주유소,경상북도,청송군,23,23,100.00%,23,100.00%
주유소,경상북도,영양군,7,7,100.00%,8,87.50%
주유소,경상북도,영덕군,27,28,96.43%,31,87.10%
주유소,경상북도,청도군,22,22,100.00%,24,91.67%
주유소,경상북도,고령군,29,28,103.57%,29,100.00%
주유소,경상북도,성주군,30,30,100.00%,29,103.45%
주유소,경상북도,칠곡군,81,85,95.29%,84,96.43%
주유소,경상북도,예천군,29,29,100.00%,29,100.00%
주유소,경상북도,봉화군,23,23,100.00%,24,95.83%
주유소,경상북도,울진군,25,25,100.00%,27,92.59%
주유소,경상북도,울릉군,*,*,100.00%,*,100.00%
주유소,부산광역시,중구,*,*,100.00%,*,100.00%
주유소,부산광역시,서구,14,14,100.00%,16,87.50%
주유소,부산광역시,동구,7,7,100.00%,7,100.00%
주유소,부산광역시,영도구,12,11,109.09%,11,109.09%
주유소,부산광역시,부산진구,22,22,100.00%,23,95.65%
주유소,부산광역시,동래구,27,27,100.00%,27,100.00%
주유소,부산광역시,남구,32,32,100.00%,28,114.29%
주유소,부산광역시,북구,18,18,100.00%,17,105.88%
주유소,부산광역시,해운대구,30,30,100.00%,29,103.45%
주유소,부산광역시,사하구,29,29,100.00%,29,100.00%
주유소,부산광역시,금정구,18,18,100.00%,18,100.00%
주유소,부산광역시,강서구,39,39,100.00%,40,97.50%
주유소,부산광역시,연제구,17,17,100.00%,17,100.00%
주유소,부산광역시,수영구,14,14,100.00%,15,93.33%
주유소,부산광역시,사상구,53,53,100.00%,56,94.64%
주유소,부산광역시,기장군,37,37,100.00%,36,102.78%
주유소,울산광역시,중구,21,21,100.00%,22,95.45%
주유소,울산광역시,남구,56,56,100.00%,59,94.92%
주유소,울산광역시,동구,8,8,100.00%,8,100.00%
주유소,울산광역시,북구,33,34,97.06%,34,97.06%
주유소,울산광역시,울주군,100,101,99.01%,101,99.01%
주유소,경상남도,창원시 의창구,51,51,100.00%,52,98.08%
주유소,경상남도,창원시 성산구,19,19,100.00%,18,105.56%
주유소,경상남도,창원시 마산합포구,39,39,100.00%,40,97.50%
주유소,경상남도,창원시 마산회원구,45,46,97.83%,50,90.00%
주유소,경상남도,창원시 진해구,22,21,104.76%,22,100.00%
주유소,경상남도,진주시,105,107,98.13%,113,92.92%
주유소,경상남도,통영시,28,28,100.00%,26,107.69%
주유소,경상남도,사천시,58,59,98.31%,63,92.06%
주유소,경상남도,김해시,177,178,99.44%,183,96.72%
주유소,경상남도,밀양시,61,61,100.00%,64,95.31%
주유소,경상남도,거제시,52,51,101.96%,52,100.00%
주유소,경상남도,양산시,74,73,101.37%,75,98.67%
주유소,경상남도,의령군,15,15,100.00%,16,93.75%
주유소,경상남도,함안군,59,59,100.00%,60,98.33%
주유소,경상남도,창녕군,62,62,100.00%,62,100.00%
주유소,경상남도,고성군,30,30,100.00%,31,96.77%
주유소,경상남도,남해군,19,19,100.00%,20,95.00%
주유소,경상남도,하동군,30,30,100.00%,33,90.91%
주유소,경상남도,산청군,29,29,100.00%,29,100.00%
주유소,경상남도,함양군,26,26,100.00%,25,104.00%
주유소,경상남도,거창군,33,34,97.06%,34,97.06%
주유소,경상남도,합천군,31,31,100.00%,31,100.00%
주유소,제주특별자치도,제주시,125,126,99.21%,128,97.66%
주유소,제주특별자치도,서귀포시,57,56,101.79%,57,100.00%
주차장운영업,서울특별시,종로구,114,113,100.88%,113,100.88%
주차장운영업,서울특별시,중구,109,109,100.00%,105,103.81%
주차장운영업,서울특별시,용산구,74,72,102.78%,67,110.45%
주차장운영업,서울특별시,성동구,71,72,98.61%,67,105.97%
주차장운영업,서울특별시,광진구,46,46,100.00%,44,104.55%
주차장운영업,서울특별시,동대문구,63,66,95.45%,60,105.00%
주차장운영업,서울특별시,중랑구,36,36,100.00%,44,81.82%
주차장운영업,서울특별시,성북구,40,43,93.02%,47,85.11%
주차장운영업,서울특별시,강북구,34,35,97.14%,35,97.14%
주차장운영업,서울특별시,도봉구,20,20,100.00%,18,111.11%
주차장운영업,서울특별시,노원구,12,12,100.00%,11,109.09%
주차장운영업,서울특별시,은평구,40,39,102.56%,34,117.65%
주차장운영업,서울특별시,서대문구,43,42,102.38%,43,100.00%
주차장운영업,서울특별시,마포구,71,70,101.43%,69,102.90%
주차장운영업,서울특별시,양천구,44,44,100.00%,38,115.79%
주차장운영업,서울특별시,강서구,100,97,103.09%,75,133.33%
주차장운영업,서울특별시,구로구,65,64,101.56%,65,100.00%
주차장운영업,서울특별시,금천구,75,74,101.35%,74,101.35%
주차장운영업,서울특별시,영등포구,112,110,101.82%,108,103.70%
주차장운영업,서울특별시,동작구,39,39,100.00%,46,84.78%
주차장운영업,서울특별시,관악구,32,33,96.97%,32,100.00%
주차장운영업,서울특별시,서초구,152,150,101.33%,145,104.83%
주차장운영업,서울특별시,강남구,224,221,101.36%,215,104.19%
주차장운영업,서울특별시,송파구,62,59,105.08%,56,110.71%
주차장운영업,서울특별시,강동구,45,44,102.27%,40,112.50%
주차장운영업,인천광역시,중구,74,71,104.23%,57,129.82%
주차장운영업,인천광역시,동구,3,3,100.00%,3,100.00%
주차장운영업,인천광역시,남구,0,0,/0,51,0.00%
주차장운영업,인천광역시,미추홀구,40,40,100.00%,0,/0
주차장운영업,인천광역시,연수구,18,13,138.46%,15,120.00%
주차장운영업,인천광역시,남동구,47,47,100.00%,45,104.44%
주차장운영업,인천광역시,부평구,33,35,94.29%,42,78.57%
주차장운영업,인천광역시,계양구,13,13,100.00%,10,130.00%
주차장운영업,인천광역시,서구,35,34,102.94%,31,112.90%
주차장운영업,인천광역시,강화군,12,12,100.00%,12,100.00%
주차장운영업,인천광역시,옹진군,*,*,100.00%,*,100.00%
주차장운영업,경기도,수원시 장안구,18,18,100.00%,20,90.00%
주차장운영업,경기도,수원시 권선구,34,34,100.00%,34,100.00%
주차장운영업,경기도,수원시 팔달구,62,65,95.38%,63,98.41%
주차장운영업,경기도,수원시 영통구,36,37,97.30%,36,100.00%
주차장운영업,경기도,성남시 수정구,32,32,100.00%,29,110.34%
주차장운영업,경기도,성남시 중원구,24,24,100.00%,26,92.31%
주차장운영업,경기도,성남시 분당구,74,75,98.67%,76,97.37%
주차장운영업,경기도,의정부시,34,34,100.00%,33,103.03%
주차장운영업,경기도,안양시 만안구,18,20,90.00%,27,66.67%
주차장운영업,경기도,안양시 동안구,42,41,102.44%,39,107.69%
주차장운영업,경기도,부천시,66,65,101.54%,62,106.45%
주차장운영업,경기도,광명시,30,30,100.00%,26,115.38%
주차장운영업,경기도,평택시,32,31,103.23%,25,128.00%
주차장운영업,경기도,동두천시,5,5,100.00%,4,125.00%
주차장운영업,경기도,안산시 상록구,11,11,100.00%,10,110.00%
주차장운영업,경기도,안산시 단원구,35,32,109.38%,30,116.67%
주차장운영업,경기도,고양시 덕양구,32,34,94.12%,28,114.29%
주차장운영업,경기도,고양시 일산동구,35,33,106.06%,31,112.90%
주차장운영업,경기도,고양시 일산서구,13,12,108.33%,11,118.18%
주차장운영업,경기도,과천시,5,5,100.00%,5,100.00%
주차장운영업,경기도,구리시,34,33,103.03%,34,100.00%
주차장운영업,경기도,남양주시,49,47,104.26%,40,122.50%
주차장운영업,경기도,오산시,21,21,100.00%,18,116.67%
주차장운영업,경기도,시흥시,37,35,105.71%,28,132.14%
주차장운영업,경기도,군포시,12,12,100.00%,10,120.00%
주차장운영업,경기도,의왕시,16,16,100.00%,13,123.08%
주차장운영업,경기도,하남시,24,23,104.35%,15,160.00%
주차장운영업,경기도,용인시 처인구,7,7,100.00%,7,100.00%
주차장운영업,경기도,용인시 기흥구,32,30,106.67%,26,123.08%
주차장운영업,경기도,용인시 수지구,18,18,100.00%,8,225.00%
주차장운영업,경기도,파주시,28,27,103.70%,31,90.32%
주차장운영업,경기도,이천시,16,16,100.00%,14,114.29%
주차장운영업,경기도,안성시,10,10,100.00%,9,111.11%
주차장운영업,경기도,김포시,29,29,100.00%,23,126.09%
주차장운영업,경기도,화성시,65,64,101.56%,59,110.17%
주차장운영업,경기도,광주시,15,15,100.00%,14,107.14%
주차장운영업,경기도,양주시,14,13,107.69%,9,155.56%
주차장운영업,경기도,포천시,13,13,100.00%,14,92.86%
주차장운영업,경기도,여주시,3,3,100.00%,*,150.00%
주차장운영업,경기도,연천군,5,5,100.00%,4,125.00%
주차장운영업,경기도,가평군,*,*,100.00%,*,100.00%
주차장운영업,경기도,양평군,5,5,100.00%,4,125.00%
주차장운영업,강원도,춘천시,16,17,94.12%,14,114.29%
주차장운영업,강원도,원주시,56,56,100.00%,54,103.70%
주차장운영업,강원도,강릉시,31,31,100.00%,30,103.33%
주차장운영업,강원도,동해시,*,*,100.00%,*,100.00%
주차장운영업,강원도,태백시,6,6,100.00%,7,85.71%
주차장운영업,강원도,속초시,15,15,100.00%,17,88.24%
주차장운영업,강원도,횡성군,*,*,100.00%,*,100.00%
주차장운영업,강원도,영월군,*,*,100.00%,*,100.00%
주차장운영업,강원도,평창군,3,3,100.00%,3,100.00%
주차장운영업,강원도,정선군,3,3,100.00%,3,100.00%
주차장운영업,강원도,인제군,3,3,100.00%,3,100.00%
주차장운영업,강원도,양양군,4,4,100.00%,4,100.00%
주차장운영업,대전광역시,동구,17,18,94.44%,17,100.00%
주차장운영업,대전광역시,중구,39,43,90.70%,41,95.12%
주차장운영업,대전광역시,서구,57,58,98.28%,55,103.64%
주차장운영업,대전광역시,유성구,44,44,100.00%,38,115.79%
주차장운영업,대전광역시,대덕구,14,14,100.00%,15,93.33%
주차장운영업,충청북도,청주시 상당구,40,41,97.56%,42,95.24%
주차장운영업,충청북도,청주시 서원구,20,20,100.00%,19,105.26%
주차장운영업,충청북도,청주시 흥덕구,28,28,100.00%,25,112.00%
주차장운영업,충청북도,청주시 청원구,9,9,100.00%,7,128.57%
주차장운영업,충청북도,충주시,9,9,100.00%,7,128.57%
주차장운영업,충청북도,제천시,23,24,95.83%,24,95.83%
주차장운영업,충청북도,보은군,*,*,100.00%,*,200.00%
주차장운영업,충청북도,옥천군,*,*,100.00%,*,100.00%
주차장운영업,충청북도,영동군,*,*,100.00%,0,/0
주차장운영업,충청북도,증평군,*,*,100.00%,*,100.00%
주차장운영업,충청북도,진천군,*,*,100.00%,*,100.00%
주차장운영업,충청북도,괴산군,*,*,100.00%,*,100.00%
주차장운영업,충청북도,단양군,*,*,100.00%,0,/0
주차장운영업,충청남도,천안시 동남구,14,15,93.33%,16,87.50%
주차장운영업,충청남도,천안시 서북구,22,22,100.00%,20,110.00%
주차장운영업,충청남도,공주시,4,4,100.00%,4,100.00%
주차장운영업,충청남도,보령시,8,8,100.00%,7,114.29%
주차장운영업,충청남도,아산시,12,12,100.00%,12,100.00%
주차장운영업,충청남도,서산시,27,27,100.00%,25,108.00%
주차장운영업,충청남도,논산시,5,5,100.00%,5,100.00%
주차장운영업,충청남도,계룡시,*,*,100.00%,*,100.00%
주차장운영업,충청남도,당진시,9,9,100.00%,8,112.50%
주차장운영업,충청남도,금산군,4,4,100.00%,5,80.00%
주차장운영업,충청남도,홍성군,10,10,100.00%,9,111.11%
주차장운영업,충청남도,예산군,*,*,100.00%,*,100.00%
주차장운영업,충청남도,태안군,4,4,100.00%,5,80.00%
주차장운영업,세종특별자치시,세종시,21,20,105.00%,13,161.54%
주차장운영업,광주광역시,동구,98,99,98.99%,100,98.00%
주차장운영업,광주광역시,서구,45,45,100.00%,44,102.27%
주차장운영업,광주광역시,남구,16,16,100.00%,19,84.21%
주차장운영업,광주광역시,북구,51,53,96.23%,47,108.51%
주차장운영업,광주광역시,광산구,36,38,94.74%,37,97.30%
주차장운영업,전라북도,전주시 완산구,73,71,102.82%,72,101.39%
주차장운영업,전라북도,전주시 덕진구,14,14,100.00%,15,93.33%
주차장운영업,전라북도,군산시,8,7,114.29%,8,100.00%
주차장운영업,전라북도,익산시,9,9,100.00%,8,112.50%
주차장운영업,전라북도,남원시,5,5,100.00%,6,83.33%
주차장운영업,전라북도,완주군,3,3,100.00%,*,150.00%
주차장운영업,전라북도,무주군,*,*,100.00%,*,100.00%
주차장운영업,전라북도,임실군,*,*,100.00%,*,100.00%
주차장운영업,전라북도,부안군,*,*,100.00%,*,50.00%
주차장운영업,전라남도,목포시,17,17,100.00%,16,106.25%
주차장운영업,전라남도,여수시,27,27,100.00%,26,103.85%
주차장운영업,전라남도,순천시,29,29,100.00%,30,96.67%
주차장운영업,전라남도,나주시,8,8,100.00%,7,114.29%
주차장운영업,전라남도,광양시,3,4,75.00%,4,75.00%
주차장운영업,전라남도,구례군,*,*,100.00%,*,100.00%
주차장운영업,전라남도,보성군,*,*,100.00%,*,100.00%
주차장운영업,전라남도,해남군,*,*,100.00%,*,100.00%
주차장운영업,전라남도,영암군,0,0,/0,*,0.00%
주차장운영업,전라남도,무안군,0,0,/0,*,0.00%
주차장운영업,전라남도,함평군,*,*,100.00%,0,/0
주차장운영업,전라남도,장성군,*,*,100.00%,*,100.00%
주차장운영업,전라남도,진도군,*,*,100.00%,*,100.00%
주차장운영업,대구광역시,중구,154,155,99.35%,151,101.99%
주차장운영업,대구광역시,동구,75,75,100.00%,67,111.94%
주차장운영업,대구광역시,서구,57,57,100.00%,56,101.79%
주차장운영업,대구광역시,남구,42,43,97.67%,38,110.53%
주차장운영업,대구광역시,북구,25,25,100.00%,24,104.17%
주차장운영업,대구광역시,수성구,33,33,100.00%,31,106.45%
주차장운영업,대구광역시,달서구,41,40,102.50%,37,110.81%
주차장운영업,대구광역시,달성군,10,10,100.00%,10,100.00%
주차장운영업,경상북도,포항시 남구,20,20,100.00%,18,111.11%
주차장운영업,경상북도,포항시 북구,73,73,100.00%,70,104.29%
주차장운영업,경상북도,경주시,18,20,90.00%,23,78.26%
주차장운영업,경상북도,김천시,9,10,90.00%,11,81.82%
주차장운영업,경상북도,안동시,12,12,100.00%,15,80.00%
주차장운영업,경상북도,구미시,46,45,102.22%,34,135.29%
주차장운영업,경상북도,영주시,15,16,93.75%,11,136.36%
주차장운영업,경상북도,상주시,7,6,116.67%,6,116.67%
주차장운영업,경상북도,문경시,*,*,100.00%,*,100.00%
주차장운영업,경상북도,경산시,19,19,100.00%,15,126.67%
주차장운영업,경상북도,청송군,3,3,100.00%,*,150.00%
